,Average Training Accuracy,Average Training Loss,Average Training Precision,Average Training Sensitivity,Average Training Specificity,Average Training F1,Average Training JS,Average Training Dice Coefficient,Epochs
66,0.9432824452718096,0.17917159873814809,0.9288140400442828,0.9288140400442828,0.9866290352951452,0.838258869816347,0.722958432366005,0.8382593641123032,67
67,0.9464275117904423,0.17286419815250806,0.9312402404976606,0.9312402404976606,0.9864605323146807,0.8498567059128184,0.740113199024211,0.8498572013689251,68
68,0.9485679808117092,0.1678857955904234,0.931991510408353,0.931991510408353,0.9866852444105506,0.8547916806052192,0.7471807764960131,0.8547921765911562,69
69,0.9491285293821302,0.16521219235090984,0.9322181627886911,0.9322181627886911,0.9869431173426987,0.856607792571783,0.7499946467237715,0.8566082885537479,70
70,0.9493022192092168,0.16302805926118577,0.9325396643432706,0.9325396643432706,0.9866987173368759,0.8576294364310009,0.7514504821507203,0.8576299326066184,71
71,0.9505404215010392,0.16037977132059278,0.934009372490018,0.934009372490018,0.9872573610899901,0.8610050286549903,0.7568642347312499,0.8610055248553714,72
72,0.9524098956395707,0.15525325529632114,0.9336884704236385,0.9336884704236385,0.9869405085547823,0.866534285923802,0.7653328243741816,0.8665347827237694,73
73,0.9522636050269719,0.1529141669826848,0.9371211920750288,0.9371211920750288,0.9875445299382933,0.8656177319081532,0.7641726687052071,0.8656182282074625,74
74,0.9531238798111209,0.14988054086764654,0.9378098619322033,0.9378098619322033,0.9875690217481602,0.8699346280325491,0.7706278825312557,0.8699351247764922,75
75,0.9507079351515996,0.1518115997314453,0.9331839611823207,0.9331839611823207,0.9866573540707337,0.8634822815015296,0.7605103288493587,0.863482777822799,76
76,0.9526983594137522,0.14700085173050562,0.9357829108731721,0.9357829108731721,0.9870317155057412,0.8682874158857601,0.7678914004923681,0.8682879126507184,77
77,0.9539842151460198,0.14306504944605486,0.9374280615362955,0.9374280615362955,0.9876713992628413,0.8720202020720018,0.7736264961353265,0.8720206991519175,78
78,0.9536487337142701,0.14249424095309915,0.9352882621536032,0.9352882621536032,0.986973818925585,0.870774562157375,0.7717761644703761,0.8707750589797951,79
79,0.9537886967734691,0.13855448515997046,0.9367745325953665,0.9367745325953665,0.9872633924786065,0.871365156281219,0.7726845951160684,0.8713656531253943,80
80,0.9543351672944572,0.13704911938735417,0.9352253235694483,0.9352253235694483,0.9869187387416618,0.8724130966764331,0.7745004754512598,0.8724135935887347,81
81,0.9568802364288816,0.1308000631453026,0.9381808937064454,0.9381808937064454,0.9878202948396547,0.8798573199298859,0.7860783172473711,0.879857817471027,82
82,0.9553313785129124,0.1310995603423743,0.9398408084886666,0.9398408084886666,0.9878919626076785,0.8752379145151155,0.7786897642730375,0.8752384116439833,83
83,0.9554853893461683,0.12960568318764368,0.9383633601368427,0.9383633601368427,0.9876422310407598,0.8758991039112937,0.7800196055421748,0.8758996007493914,84
84,0.9574553171793619,0.12473091500855628,0.940316587254806,0.940316587254806,0.9877666685156196,0.8831296484116141,0.7912980567451025,0.8831301460196127,85
85,0.9565940130324593,0.12457216389122464,0.9383466764164273,0.9383466764164273,0.9874919885591137,0.8797485914387722,0.7861363517358181,0.8797490888662198,86
86,0.9593672071184433,0.118321618065238,0.9399558061979961,0.9399558061979961,0.9877167254741169,0.8880871883560537,0.7991699421441658,0.888087686393392,87
87,0.9583524370950366,0.11822831524269921,0.93968676830004,0.93968676830004,0.9880214295303524,0.8839288490532256,0.7927780270383519,0.8839293466392264,88
88,0.9558754875546404,0.12103767382601897,0.9410952278723844,0.9410952278723844,0.9879667161664438,0.8766864492048787,0.7814738801773833,0.8766869460482635,89
89,0.9590809837220207,0.11381853247682254,0.9424865484248625,0.9424865484248625,0.9881923015954622,0.8875538027398946,0.798329027867101,0.8875543006731048,90
90,0.9605489458356586,0.11034169243205161,0.9424982368611144,0.9424982368611144,0.9878975480756768,0.8916776225103598,0.8051097288880849,0.8916781205871752,91
91,0.9589938209170383,0.11157092061780748,0.9422460779376622,0.9422460779376622,0.9879292492761509,0.8868925584688521,0.7975581953649308,0.8868930561424081,92
92,0.9599138895670571,0.10924268327653408,0.9436169221800135,0.9436169221800135,0.988402283451347,0.8900980316275025,0.8025191878481824,0.8900985294953113,93
93,0.9630014328729539,0.10289577580988407,0.9450236189162846,0.9450236189162846,0.9885491316251915,0.8979976603688962,0.8153881897872715,0.8979981587625503,94
94,0.9595850989932108,0.10705569359873023,0.944524101041692,0.944524101041692,0.9885428275458134,0.8888239558847444,0.8003816753047553,0.8888244537671323,95
95,0.9617490011548243,0.10262745636559668,0.94373627192774,0.94373627192774,0.9882305505965479,0.8958999835287142,0.8119264463820454,0.8959004816983209,96
96,0.9628605010017511,0.09961524197743052,0.9452631868518847,0.9452631868518847,0.9886127377423742,0.897913455902762,0.8152256879055729,0.8979139542985677,97
97,0.9640516553606309,0.0961409415162745,0.9474102893113635,0.9474102893113635,0.9890122527806384,0.9009800336067538,0.8202992173126966,0.9009805320922178,98
98,0.9624896579318574,0.09852934806119829,0.9456589050416678,0.9456589050416678,0.9885653457596343,0.8966458258609735,0.8132268727986363,0.896646323715345,99
99,0.9640214102608824,0.09401748418098405,0.9476688907918588,0.9476688907918588,0.9889492005084299,0.9016596819189767,0.8215942958023177,0.9016601802110416,100
