,Average Training Accuracy,Average Training Loss,Average Training Precision,Average Training Sensitivity,Average Training Specificity,Average Training F1,Average Training JS,Average Training Dice Coefficient,Epochs
29,0.9524397093152243,0.11385964114396345,0.9312117095386703,0.9312117095386703,0.9861927809349625,0.8701560153269945,0.7708628996409432,0.8701565125042993,30
30,0.9508763646322587,0.11740830797879469,0.9261557857986292,0.9261557857986292,0.9853093071026601,0.8643030447677764,0.7616531711223529,0.8643035416832037,31
31,0.952523087698316,0.11381650414495241,0.9230658068027127,0.9230658068027127,0.9853039812945648,0.8670084287464169,0.7661788467499039,0.8670089258511398,32
32,0.9551603075057736,0.10770301325690179,0.9327878259782575,0.9327878259782575,0.9863696360588476,0.8765574464388548,0.7808784753880318,0.876557943953065,33
33,0.9570892500498938,0.10370810152519316,0.9315845208876639,0.9315845208876639,0.9861567032079653,0.8818429499760265,0.7891003668081015,0.8818434480226989,34
34,0.9573356537591844,0.10228033408167816,0.9385265546819407,0.9385265546819407,0.9874311312509011,0.8838878913452929,0.7924492626979524,0.8838883890403517,35
35,0.9595298085893902,0.09861469747764724,0.9344429200262628,0.9344429200262628,0.9866809344218336,0.8881899552870445,0.7994012938161997,0.8881904537241154,36
36,0.9615211032685783,0.09351916052401066,0.938948619693429,0.938948619693429,0.9872115491198438,0.8952081555449366,0.8105686507928805,0.8952086541718595,37
37,0.9607864788600373,0.0948100761466083,0.9395253859283551,0.9395253859283551,0.9872693515991203,0.8927296763381378,0.8065770056677396,0.892730174737944,38
38,0.962958812713623,0.09046622223797299,0.9409317280077149,0.9409317280077149,0.9875267512622181,0.8987293122369318,0.8164340705065595,0.8987298110273374,39
39,0.9636848389156282,0.08923161703915823,0.9423655500050255,0.9423655500050255,0.9881233517006811,0.8999501506158817,0.8184536584784036,0.8999506493899962,40
40,0.9639727804395887,0.08820121602288314,0.940440952972124,0.940440952972124,0.9875718186817214,0.9007151176691279,0.8197833410897618,0.9007156164586541,41
41,0.9647179028344536,0.08640887588262558,0.9444343800011075,0.9444343800011075,0.9881419383468523,0.9033560664606386,0.8240698609070091,0.9033565653282416,42
42,0.9653917115832135,0.08463570741670472,0.9452381834296235,0.9452381834296235,0.9883347547729774,0.9056095504696936,0.827837274488297,0.905610049416991,43
43,0.9657223640926302,0.08372245329831328,0.9474992297656383,0.9474992297656383,0.9887939086673899,0.9071703747646797,0.8305286568900998,0.9071708736864575,44
44,0.9661542725941492,0.08311028113322598,0.9460071740310667,0.9460071740310667,0.9884012289991937,0.9076739049490052,0.8312538069532774,0.907674403874696,45
45,0.966756071363177,0.08233611046203546,0.9448168172206851,0.9448168172206851,0.988669210858047,0.9080109121412079,0.8320612807162501,0.9080114111331593,46
46,0.9678838669307652,0.07894532644145545,0.9488782626905655,0.9488782626905655,0.9888178432501769,0.9133102602469665,0.8407032543864433,0.9133107594065338,47
47,0.9681309215606206,0.0783960014759075,0.9494933388386008,0.9494933388386008,0.9889717201601207,0.9136557769211028,0.8412883218475848,0.9136562760800583,48
48,0.9687373070489793,0.07706051120268446,0.9489538866391624,0.9489538866391624,0.9887798994190226,0.9157549960803466,0.8448151217619222,0.9157554953088992,49
49,0.9684789597042025,0.07647999611106657,0.951971220890306,0.951971220890306,0.989655984657547,0.9151196083147537,0.8438046859378039,0.9151201073798122,50
50,0.9689911660693937,0.07678515836596489,0.9490628188747372,0.9490628188747372,0.9888973216417757,0.9158992332229503,0.8451836021164596,0.9158997324129019,51
51,0.9693209557306203,0.07564254242572047,0.9508194878587416,0.9508194878587416,0.9893083122583539,0.9167616480259482,0.8466072648207885,0.916762147237319,52
52,0.9698414878239708,0.07441697894994702,0.9514684460077731,0.9514684460077731,0.9892986278244261,0.918430646847025,0.8494050174858925,0.9184311461477764,53
53,0.9692937381683836,0.07525847612747125,0.9510402838474825,0.9510402838474825,0.9892882451405659,0.9167404638495,0.8466024768320263,0.9167409630757385,54
54,0.9703198614574614,0.07294096292129584,0.951453642940175,0.951453642940175,0.9895874780851873,0.9191616376236963,0.8506743444720377,0.9191621369130661,55
55,0.970199668218219,0.07355018008855127,0.9522402648099063,0.9522402648099063,0.989676943353033,0.9187168031529429,0.8498748873696451,0.918717302414998,56
56,0.9702409335545128,0.07292774505913258,0.9519404436368494,0.9519404436368494,0.9895572060218586,0.9194592464679452,0.8512105213481194,0.9194597457330492,57
57,0.9701793761480424,0.07354903837577217,0.952884642451872,0.952884642451872,0.9896825886042135,0.919489524272844,0.8513196372430059,0.9194900235646786,58
58,0.9697178356231207,0.07425040055421137,0.9503178475804913,0.9503178475804913,0.9892575602425363,0.9173923665870887,0.8477134931838293,0.9173928657714725,59
59,0.9702039748903302,0.07260742326754899,0.9510987250875431,0.9510987250875431,0.9894804874868345,0.9185550958264505,0.8496935894268363,0.9185555949924881,60
60,0.9707654468596927,0.07086965078044505,0.9523445552078693,0.9523445552078693,0.9896611756688801,0.9199369550555259,0.8519783748609148,0.919937454379382,61
61,0.9709492032490077,0.0709980662823433,0.9529530734974914,0.9529530734974914,0.9898150842304189,0.9210480264778699,0.8538881843391667,0.9210485257981896,62
62,0.9712171705942305,0.06994833429122255,0.9533576637643241,0.9533576637643241,0.989810009361202,0.9214011880911263,0.8546340268742608,0.9214016873900397,63
63,0.969707875024705,0.072622443549335,0.9515580889295854,0.9515580889295854,0.9894980168179653,0.9175648944580084,0.8479673347812154,0.9175653935487964,64
64,0.9696649521116224,0.07282783281767652,0.951163521596143,0.951163521596143,0.9893812014798565,0.9175082893941694,0.8479200042618666,0.9175087884892014,65
65,0.9691146820310559,0.07341355355899959,0.9523872042538883,0.9523872042538883,0.9895222434207963,0.9167759703301716,0.8465256609033466,0.9167764694425697,66
66,0.9686107938251797,0.07434769968191783,0.9513713640057363,0.9513713640057363,0.9895245139636457,0.9145935459025587,0.8429422279734338,0.9145940449359126,67
67,0.9686286411588159,0.07402477138454006,0.9503771659471212,0.9503771659471212,0.9891512625633749,0.9149830185435397,0.8435850851536512,0.9149835176727954,68
68,0.9686176663353327,0.07458447279142481,0.9506696581285187,0.9506696581285187,0.9892956720884473,0.9149431401125019,0.8434826165659011,0.9149436392497157,69
69,0.9685297542148165,0.07445573820067304,0.9507868778114561,0.9507868778114561,0.9893169152831645,0.9143759049492407,0.8425999449517999,0.9143764039740073,70
70,0.9689183159480018,0.07345943977790219,0.9505145728019662,0.9505145728019662,0.9892337454032378,0.9154987809995182,0.8444616318848842,0.9154992800885425,71
71,0.9684752585395928,0.07369490380265883,0.9506672476331324,0.9506672476331324,0.9892925889792098,0.9139057200783682,0.841800590360817,0.9139062191417489,72
72,0.9678632721068368,0.07566977505173002,0.9478564749988853,0.9478564749988853,0.9888262886109506,0.9123300307874784,0.839078728365463,0.9123305298132203,73
73,0.9683850757659426,0.07323605021727937,0.9510244815006804,0.9510244815006804,0.9893578738768873,0.9138120568276987,0.8417168467358138,0.913812555775092,74
74,0.9677808019849992,0.0747758343461014,0.9516611141378506,0.9516611141378506,0.9894008901144056,0.91279687853319,0.8398093165907752,0.9127973774720637,75
75,0.9657513981773738,0.08044352422335319,0.9451320963266858,0.9451320963266858,0.9883368792570874,0.9050284892371918,0.8271507928192547,0.905028988029151,76
76,0.9651231235928008,0.08106004854752905,0.9486717431286744,0.9486717431286744,0.9889334258508836,0.9046041718413588,0.8262604870004818,0.9046046704196772,77
77,0.9633659862336656,0.08394694408135754,0.9441734973435641,0.9441734973435641,0.9881130457346166,0.8998362865746401,0.8185174822046887,0.8998367847828128,78
78,0.9655560917324492,0.07942635645823819,0.9457914744142215,0.9457914744142215,0.9886019171456908,0.9052970863371257,0.8273441121203705,0.9052975851390653,79
79,0.9660830573430138,0.07889351984929471,0.9472242057063786,0.9472242057063786,0.9886193981807778,0.9071807648988268,0.8304802769047266,0.9071812638349025,80
80,0.9652618832058376,0.08017409317904994,0.9450565922679676,0.9450565922679676,0.9880737817689723,0.9054342935283347,0.8275555924073144,0.9054347923380184,81
81,0.9624238544040257,0.0863623380483616,0.9401650853552939,0.9401650853552939,0.9873517670557659,0.8966086758516214,0.8132184908890489,0.8966091742183051,82
82,0.9656585965837751,0.07964298829791092,0.9455761691567962,0.9455761691567962,0.9880842224003941,0.9069252470607428,0.8300257024338099,0.9069257458796652,83
83,0.9634373755682084,0.08342623355842772,0.946907886811222,0.946907886811222,0.9887807398502155,0.899854389364405,0.8184950526377474,0.8998548875209031,84
84,0.9612379603915743,0.08854457620708715,0.9388495727781442,0.9388495727781442,0.9870571384063122,0.8940543001763324,0.8091920217099113,0.8940547980409849,85
85,0.965764704204741,0.0786956287920475,0.9457188705147019,0.9457188705147019,0.988399147985343,0.9070031210591493,0.830164119065286,0.9070036198311622,86
86,0.9667643592471167,0.07670356506215674,0.9474661593721959,0.9474661593721959,0.9884641246578625,0.9097340359468055,0.8348066639790372,0.9097345348402128,87
87,0.9646168057880702,0.08181739363464571,0.9411340154602001,0.9411340154602001,0.9876580576186033,0.9023159819999529,0.8224710785523205,0.9023164807772684,88
88,0.9673014746771917,0.07505318083401237,0.9475130883387095,0.9475130883387095,0.98854566143153,0.910960756330637,0.8368187510614232,0.91096125541147,89
89,0.9685013937571689,0.07208424855378412,0.9508309353673332,0.9508309353673332,0.9891909647835616,0.9148759210893851,0.8433553229555183,0.9148764201693066,90
90,0.9658777221800793,0.07879751805393469,0.9442272853977345,0.9442272853977345,0.9878321651515831,0.9066456355812327,0.8296502073051166,0.9066461344455161,91
91,0.9669332731337773,0.07568473147139662,0.9468440799256519,0.9468440799256519,0.988491671176597,0.909301550415377,0.8340863812291578,0.909302049383235,92
92,0.9686490997435554,0.07224873120763473,0.9497799195418372,0.9497799195418372,0.98900146870304,0.9147131130172662,0.843048611778048,0.9147136121073574,93
93,0.9641975296868224,0.08224427096900486,0.9418473708756594,0.9418473708756594,0.9876714312522197,0.901949630529637,0.8218879968631302,0.901950129211149,94
94,0.9628276143755233,0.08428034399236951,0.9452656536403661,0.9452656536403661,0.9881851616903943,0.8991191977669422,0.8171272344835074,0.8991196959249325,95
95,0.9626119477408273,0.08641235973863375,0.9399568275662242,0.9399568275662242,0.987124439219164,0.8976984145008673,0.8148976859283091,0.8976989131612292,96
96,0.9678871291024341,0.07427066568994806,0.946029647897264,0.946029647897264,0.9882853296534548,0.9121868250742889,0.8388500300654643,0.9121873242023358,97
97,0.9670241143968368,0.0748141733486028,0.9487392634610559,0.9487392634610559,0.9886428245207971,0.9108168007659676,0.8365948234602008,0.9108172996212379,98
98,0.9673761715964664,0.07519271171518735,0.9464897117771504,0.9464897117771504,0.9883925224832478,0.9108986002139106,0.8367874658832403,0.9108990991720806,99
99,0.9683737906198656,0.07266119592601344,0.9485654397285408,0.9485654397285408,0.9885120937632832,0.9146967234178389,0.8430183513573004,0.9146972225955352,100
